,address,latitude,longitude,nbed,nbath,ncar,price,type,historical_dates,postcode,year,month,suburb,weekly_rent,SA2_CODE
1955,"12/109 OXFORD STREET, COLLINGWOOD",-37.802889,144.984737,1.0,1.0,1,$390,Unit/apmt,July 2008,3066,2008,7,COLLINGWOOD,390,214011375
1956,"12/109 OXFORD STREET, COLLINGWOOD",-37.802889,144.984737,1.0,1.0,1,$390_pw,Unit/apmt,June 2008,3066,2008,6,COLLINGWOOD,390,206071141
1957,"12/109 OXFORD STREET, COLLINGWOOD",-37.802889,144.984737,1.0,1.0,1,$390,Unit/apmt,June 2008,3066,2008,6,COLLINGWOOD,390,206071141
1964,"182 EASEY STREET, COLLINGWOOD",-37.79824,144.992589,2.0,1.0,0,$450_-_$1950_pw,none,November 2008,3066,2008,11,COLLINGWOOD,1950,206071141
2232,"191 LANDSBOROUGH ROAD, CONCONGELLA",-37.054246,142.825795,3.0,1.0,1,$145,House,July 2008,3381,2008,7,CONCONGELLA,145,215011392
2246,"3 BOWLAND CLOSE, CONGUPNA",-36.3129,145.417008,5.0,2.0,4,$380_pw,Rental_residential,May 2008,3633,2008,5,CONGUPNA,380,216031418
2247,"3 BOWLAND CLOSE, CONGUPNA",-36.3129,145.417008,5.0,2.0,4,$395,Rental_residential,May 2008,3633,2008,5,CONGUPNA,395,216031418
2284,"46 VERNEY NORTH ROAD, CONGUPNA",-36.315988,145.415988,4.0,2.0,4,$620_pw,House,April 2008,3633,2008,4,CONGUPNA,620,212021455
2285,"46 VERNEY NORTH ROAD, CONGUPNA",-36.315988,145.415988,4.0,2.0,4,$620,House,April 2008,3633,2008,4,CONGUPNA,620,216031418
2293,"70 TANK CORNER ROAD, CONGUPNA",-36.30165,145.43311,3.0,1.0,1,$160_pw,none,April 2008,3633,2008,4,CONGUPNA,160,213041358
2294,"70 TANK CORNER ROAD, CONGUPNA",-36.30165,145.43311,3.0,1.0,1,$160,none,April 2008,3633,2008,4,CONGUPNA,160,216031418
2295,"70 TANK CORNER ROAD, CONGUPNA",-36.30165,145.43311,3.0,1.0,1,$160_pw,none,March 2008,3633,2008,3,CONGUPNA,160,216031418
2296,"70 TANK CORNER ROAD, CONGUPNA",-36.30165,145.43311,3.0,1.0,1,$160,none,March 2008,3633,2008,3,CONGUPNA,160,208021182
2302,"3593 KATAMATITE ROAD, CONGUPNA",-36.300179,145.434519,4.0,1.0,2,$250_pw,none,November 2008,3633,2008,11,CONGUPNA,250,208021174
2305,"520 GOULBURN VALLEY HIGHWAY, CONGUPNA",-36.297923,145.431809,5.0,2.0,1,$400_pw,House,December 2008,3633,2008,12,CONGUPNA,400,207021160
2318,"5 WALLACE STREET, CONGUPNA",-36.303144,145.434469,3.0,2.0,2,$335,House,August 2008,3633,2008,8,CONGUPNA,335,214021384
2319,"5 WALLACE STREET, CONGUPNA",-36.303144,145.434469,3.0,2.0,2,$335_pw,House,July 2008,3633,2008,7,CONGUPNA,335,214021384
2320,"5 WALLACE STREET, CONGUPNA",-36.303144,145.434469,3.0,2.0,2,$335,House,July 2008,3633,2008,7,CONGUPNA,335,212051326
2322,"3 BOWLAND CRT, CONGUPNA",-36.3129,145.417008,4.0,2.0,2,$380,House,June 2008,3633,2008,6,CONGUPNA,380,212051326
2324,"5 WALLACE ST, CONGUPNA",-36.303144,145.434469,3.0,2.0,2,$335_p.w.,House,August 2008,3633,2008,8,CONGUPNA,335,206061135
2325,"5 WALLACE ST, CONGUPNA",-36.303144,145.434469,3.0,2.0,2,$335,House,July 2008,3633,2008,7,CONGUPNA,335,208031185
2326,"5 WALLACE ST, CONGUPNA",-36.303144,145.434469,3.0,2.0,2,$335_p.w.,House,July 2008,3633,2008,7,CONGUPNA,335,216031418
2327,"195 TANK CORNER EAST ROAD, CONGUPNA",-36.323779,145.483627,2.0,1.0,1,$140,House,July 2008,3633,2008,7,CONGUPNA,140,216031418
2328,"90 ZEERUST ROAD, CONGUPNA",-36.276359,145.428864,2.0,1.0,1,$165,House,June 2008,3633,2008,6,CONGUPNA,165,216031418
2422,"9A WESTMERE CRESCENT, COOLAROO",-37.664659,144.93586,1.0,1.0,1,$205_per_week,Unit,November 2008,3048,2008,11,COOLAROO,205,202021027
2503,"13 CHILDERS CRESCENT, COOLAROO",-37.661619,144.929052,3.0,1.0,2,$265_Weekly,House,June 2008,3048,2008,6,COOLAROO,265,210051243
2504,"13 CHILDERS CRESCENT, COOLAROO",-37.661619,144.929052,3.0,1.0,2,$265,House,June 2008,3048,2008,6,COOLAROO,265,208031185
2797,"30 COORIEJONG ROAD, COORIEMUNGLE",-38.524182,143.051845,4.0,1.0,2,$220_pw,none,July 2008,3268,2008,7,COORIEMUNGLE,220,205021086
2798,"30 COORIEJONG RD, COORIEMUNGLE",-38.524182,143.051845,4.0,1.0,2,$220,House,July 2008,3268,2008,7,COORIEMUNGLE,220,205021086
2811,"680 NINE MILE ROAD, CORA LYNN",-38.142492,145.606024,3.0,1.0,0,$400_per_week,none,November 2008,3814,2008,11,LYNN,400,215011388
2812,"680 NINE MILE ROAD, CORA LYNN",-38.142492,145.606024,3.0,1.0,0,$400_per_week,none,October 2008,3814,2008,10,LYNN,400,201011007
2820,"170 LINEENS ROAD, CORAGULAC",-38.26738169,143.49958124,4.0,2.0,2,$175,none,June 2008,3249,2008,6,CORAGULAC,175,206021112
2822,"60 BAGGOTTS ROAD, CORAGULAC",-38.263802,143.539448,4.0,2.0,3,$175_pw,none,September 2008,3249,2008,9,CORAGULAC,175,217031473
2843,"20 WRIGHT STREET, CORINELLA",-38.413258,145.426706,1.0,1.0,2,$120,none,February 2008,3984,2008,2,CORINELLA,120,205031093
2858,"6 KILBURN STREET, CORINELLA",-38.415896,145.434962,2.0,1.0,1,$190,none,March 2008,3984,2008,3,CORINELLA,190,205031093
2918,"108 SMYTHE STREET, CORINELLA",-38.411359,145.425565,3.0,1.0,2,$180,none,June 2008,3984,2008,6,CORINELLA,180,207011155
3354,"6 ARMALITE COURT, CORIO",-38.069292,144.351343,3.0,1.0,2,$225,Rental_residential,July 2008,3214,2008,7,CORIO,225,203021486
3449,"4 CHESHIRE STREET, CORIO",-38.073003,144.353327,3.0,1.0,4,$270,none,April 2008,3214,2008,4,CORIO,270,213031348
3560,"37 CUTTY SARK ROAD, CORONET BAY",-38.438772,145.442029,3.0,1.0,2,$220,House,July 2008,3984,2008,7,BAY,220,206021112
3675,"29 SEMAPHORE STREET, CORONET BAY",-38.435814,145.442975,2.0,2.0,2,$180,House,May 2008,3984,2008,5,BAY,180,206061135
3688,"521 CORANGAMITE LAKE ROAD, COROROOKE",-38.289201,143.522132,3.0,1.0,1,$135_per_week,none,June 2008,3254,2008,6,COROROOKE,135,211031450
3689,"521 CORANGAMITE LAKE ROAD, COROROOKE",-38.289201,143.522132,3.0,1.0,1,$135,none,June 2008,3254,2008,6,COROROOKE,135,211031450
3734,"215 CORANGAMITE LAKE ROAD, COROROOKE",-38.311384,143.526141,3.0,1.0,0,$160,none,July 2008,3254,2008,7,COROROOKE,160,205031091
3879,"30A HILDEBRAND ROAD, COTTLES BRIDGE",-37.600136,145.219167,3.0,2.0,0,$360,none,February 2008,3099,2008,2,BRIDGE,360,206051512
3904,"30 HILDEBRAND ROAD, COTTLES BRIDGE",-37.600136,145.219167,6.0,3.0,2,$1200,House,February 2008,3099,2008,2,BRIDGE,1200,207011521
4816,"1/4 GRANDVIEW GROVE, COWES",-38.45692444,145.23738098,3.0,2.0,1,$220,none,May 2008,3922,2008,5,COWES,220,205031091
4817,"1/4 GRANDVIEW GROVE, COWES",-38.45692444,145.23738098,3.0,2.0,1,$220,none,April 2008,3922,2008,4,COWES,220,205031091
5557,"6 LARKWOOD LANE, CRAIGIEBURN",-37.607651,144.919158,3.0,1.0,1,$280_p.w.,House,October 2008,3064,2008,10,CRAIGIEBURN,280,210051443
5558,"6 LARKWOOD LANE, CRAIGIEBURN",-37.607651,144.919158,3.0,1.0,1,$280_pw,House,October 2008,3064,2008,10,CRAIGIEBURN,280,205041094
5559,"6 LARKWOOD LANE, CRAIGIEBURN",-37.607651,144.919158,3.0,1.0,1,$280,House,October 2008,3064,2008,10,CRAIGIEBURN,280,207031167
5677,"30 MISSION HILLS WAY, CRAIGIEBURN",-37.604302,144.914174,3.0,3.0,1,$295_pw,House,January 2008,3064,2008,1,CRAIGIEBURN,295,210051443
5888,"12 BAINBRIDGE CLOSE, CRAIGIEBURN",-37.600407,144.936607,4.0,2.0,1,$300_p.w.,House,July 2008,3064,2008,7,CRAIGIEBURN,300,205041096
5889,"12 BAINBRIDGE CLOSE, CRAIGIEBURN",-37.600407,144.936607,4.0,2.0,1,$300_pw,House,June 2008,3064,2008,6,CRAIGIEBURN,300,206031116
5890,"12 BAINBRIDGE CLOSE, CRAIGIEBURN",-37.600407,144.936607,4.0,2.0,1,$300_pw,House,May 2008,3064,2008,5,CRAIGIEBURN,300,206031116
6447,"46 BRENTWOOD DRIVE, CRANBOURNE NORTH",-38.080288,145.286315,3.0,2.0,2,$270_per_week,House,November 2008,3977,2008,11,NORTH,270,212031560
6448,"46 BRENTWOOD DRIVE, CRANBOURNE NORTH",-38.080288,145.286315,3.0,2.0,2,$270,House,July 2008,3977,2008,7,NORTH,270,212031560
6485,"13 YORKSHIRE DRIVE, CRANBOURNE NORTH",-38.073027,145.294741,4.0,2.0,2,$380_per_week,House,June 2008,3977,2008,6,NORTH,380,206071517
6486,"13 YORKSHIRE DRIVE, CRANBOURNE NORTH",-38.073027,145.294741,4.0,2.0,2,$380,House,June 2008,3977,2008,6,NORTH,380,206071517
6725,"13 HAMILTON DRIVE, CRANBOURNE NORTH",-38.078731,145.295119,3.0,2.0,1,$280_per_week,House,November 2008,3977,2008,11,NORTH,280,212031560
6805,"5 MCMILLAN COURT, CRANBOURNE NORTH",-38.07646,145.265519,3.0,1.0,2,$240_-_$1040_pw,House,August 2008,3977,2008,8,NORTH,1040,212031560
6806,"5 MCMILLAN COURT, CRANBOURNE NORTH",-38.07646,145.265519,3.0,1.0,2,$240_-_$1040_pw,House,July 2008,3977,2008,7,NORTH,1040,212031560
7147,"10 NERRENA RISE, CRANBOURNE WEST",-38.096508,145.259518,3.0,2.0,2,$300_per_week,House,December 2008,3977,2008,12,WEST,300,204031075
7220,"5 BLAINROE CRESCENT, CRANBOURNE",-38.121289,145.252817,4.0,2.0,2,$350_per_week,House,November 2008,3977,2008,11,CRANBOURNE,350,212031300
7271,"3 HARRY STREET, CRANBOURNE",-38.10985,145.276055,3.0,1.0,1,$190,Rental_residential,February 2008,3977,2008,2,CRANBOURNE,190,212031300
7592,"10 DUNBAR AVENUE, CRANBOURNE",-38.10358,145.276191,3.0,1.0,1,$245_pw,House,October 2008,3977,2008,10,CRANBOURNE,245,212031300
7911,"1/25 ROUSE STREET, CRANBOURNE",-38.091277,145.271737,3.0,1.0,1,$215_p.w.,Unit/apmt,July 2008,3977,2008,7,CRANBOURNE,215,212031300
7941,"1/6 GORDON STREET, CRANBOURNE",-38.105634,145.287844,2.0,1.0,1,$195,Unit/apmt,June 2008,3977,2008,6,CRANBOURNE,195,212051327
7942,"1/6 GORDON STREET, CRANBOURNE",-38.105634,145.287844,2.0,1.0,1,$195,Unit/apmt,May 2008,3977,2008,5,CRANBOURNE,195,209011204
8130,"6/48 STAWELL STREET, CRANBOURNE",-38.109314,145.290149,2.0,1.0,1,$190_per_week,Unit/apmt,September 2008,3977,2008,9,CRANBOURNE,190,209011199
1317,"3 SULLIVAN TERRACE, BURNSIDE",-37.742238,144.748869,3.0,2.0,1,$275,Available Now,October 2008,3023,2008,10,BURNSIDE,275,212051326
1514,"8/11-15 REDHILL AVENUE, BURWOOD EAST",-37.853801,145.156447,3.0,1.0,2,$350_p.w.,Townhouse,June 2008,3151,2008,6,EAST,350,209021523
1515,"8/11-15 REDHILL AVENUE, BURWOOD EAST",-37.853801,145.156447,3.0,1.0,2,$300_p.w.,Townhouse,June 2008,3151,2008,6,EAST,300,207031166
1516,"8/11-15 REDHILL AVENUE, BURWOOD EAST",-37.853801,145.156447,3.0,1.0,2,$350,Townhouse,June 2008,3151,2008,6,EAST,350,207031166
1532,"2 AMAROO COURT, BURWOOD EAST",-37.853407,145.142189,4.0,1.0,1,$380_per_week,Rental_residential,November 2008,3151,2008,11,EAST,380,206061135
1533,"2 AMAROO COURT, BURWOOD EAST",-37.853407,145.142189,4.0,1.0,1,$320_per_week,Rental_residential,November 2008,3151,2008,11,EAST,320,214021385
1534,"2 AMAROO COURT, BURWOOD EAST",-37.853407,145.142189,4.0,1.0,1,$380_per_week,Rental_residential,October 2008,3151,2008,10,EAST,380,207031166
1617,"394 BLACKBURN ROAD, BURWOOD EAST",-37.858416,145.150713,3.0,1.0,2,$280_pw,House,January 2008,3151,2008,1,EAST,280,212041459
1618,"394 BLACKBURN ROAD, BURWOOD EAST",-37.858416,145.150713,3.0,1.0,2,$280,House,January 2008,3151,2008,1,EAST,280,213011334
1661,"6 TAYLOR AVENUE, BURWOOD EAST",-37.853964,145.132969,4.0,1.0,3,$400_pw,House,March 2008,3151,2008,3,EAST,400,206021112
1686,"6 LINDISFARNE DRIVE, BURWOOD EAST",-37.85791,145.148328,3.0,1.0,1,$395_pw,Available Now,June 2008,3151,2008,6,EAST,395,207011152
1687,"6 LINDISFARNE DRIVE, BURWOOD EAST",-37.85791,145.148328,3.0,1.0,1,$395,Available Now,June 2008,3151,2008,6,EAST,395,207031166
1760,"5 STATESMAN AVENUE, BURWOOD EAST",-37.850343,145.149631,3.0,1.0,1,$350_p.w.,House,January 2008,3151,2008,1,EAST,350,207031166
1761,"5 STATESMAN AVENUE, BURWOOD EAST",-37.850343,145.149631,3.0,1.0,1,$350,House,January 2008,3151,2008,1,EAST,350,212051326
1915,"8/82 BURWOOD HIGHWAY, BURWOOD EAST",-37.85173416,145.13832092,2.0,1.0,1,$250_pw,Unit/apmt,November 2008,3151,2008,11,EAST,250,207031166
2229,"55 NEWHAVEN ROAD, BURWOOD EAST",-37.859198,145.1569,3.0,1.0,1,$350,Rental_residential,November 2008,3151,2008,11,EAST,350,206021112
2230,"55 NEWHAVEN ROAD, BURWOOD EAST",-37.859198,145.1569,3.0,1.0,1,$375,Rental_residential,August 2008,3151,2008,8,EAST,375,207031166
2267,"4 MALLAWA COURT, BURWOOD EAST",-37.858204,145.142978,3.0,1.0,1,$350,Rental_residential,June 2008,3151,2008,6,EAST,350,211011260
2335,"68A ROSLYN STREET, BURWOOD",-37.845154,145.103348,1.0,1.0,1,$145,none,May 2008,3125,2008,5,BURWOOD,145,207031165
2760,"2/13 CROMWELL STREET, BURWOOD",-37.851928,145.105213,2.0,1.0,2,$320_per_week,none,April 2008,3125,2008,4,BURWOOD,320,207011520
2761,"2/13 CROMWELL STREET, BURWOOD",-37.851928,145.105213,2.0,1.0,2,$320,none,April 2008,3125,2008,4,BURWOOD,320,207011520
2996,"1/2 FINCH STREET, BURWOOD",-37.851738,145.12391,3.0,2.0,2,$490,Townhouse,July 2008,3125,2008,7,BURWOOD,490,213031352
3122,"9/38 LIVINGSTONE CLOSE, BURWOOD",-37.842443,145.106742,2.0,1.0,1,$310,Unit/apmt,July 2008,3125,2008,7,BURWOOD,310,207031165
3166,"3/2 FINCH STREET, BURWOOD",-37.851738,145.12391,3.0,2.0,2,$500_pw,Townhouse,July 2008,3125,2008,7,BURWOOD,500,213011336
3167,"3/2 FINCH STREET, BURWOOD",-37.851738,145.12391,3.0,2.0,2,$500,Townhouse,July 2008,3125,2008,7,BURWOOD,500,213011336
3217,"17 STEPHENS STREET, BURWOOD",-37.856717,145.108984,2.0,1.0,2,$350_pw,House,August 2008,3125,2008,8,BURWOOD,350,206051130
3449,"19 KILDARE STREET, BURWOOD",-37.844842,145.108572,3.0,2.0,2,$370,House,April 2008,3125,2008,4,BURWOOD,370,213031348
3548,"2/14 WORRALL STREET, BURWOOD",-37.848597,145.13041,3.0,2.0,1,$360,none,October 2008,3125,2008,10,BURWOOD,360,206051128
3549,"2/14 WORRALL STREET, BURWOOD",-37.848597,145.13041,3.0,2.0,1,$370,none,September 2008,3125,2008,9,BURWOOD,370,213011332
3550,"2/14 WORRALL STREET, BURWOOD",-37.848597,145.13041,3.0,2.0,1,$370_per_week,none,September 2008,3125,2008,9,BURWOOD,370,207011520
3551,"2/14 WORRALL STREET, BURWOOD",-37.848597,145.13041,3.0,2.0,1,$360,none,February 2008,3125,2008,2,BURWOOD,360,207011520
3686,"17 LEOPOLD STREET, BURWOOD",-37.859097,145.096193,4.0,2.0,2,$300_pw,House,January 2008,3125,2008,1,BURWOOD,300,212051319
3687,"17 LEOPOLD STREET, BURWOOD",-37.859097,145.096193,4.0,2.0,2,$300,House,January 2008,3125,2008,1,BURWOOD,300,212051319
3975,"5B DICKIES ROAD, CABARITA",-34.19621,142.076813,3.0,1.0,1,$180,House,November 2008,3505,2008,11,CABARITA,180,204021064
3976,"5B DICKIES ROAD, CABARITA",-34.19621,142.076813,3.0,1.0,1,$180,House,October 2008,3505,2008,10,CABARITA,180,204021064
3990,"492 SEVENTEENTH STREET, CABARITA",-34.203536,142.091017,4.0,2.0,2,$380_pw,House,October 2008,3505,2008,10,CABARITA,380,201011484
3991,"27 FLORA AVENUE, CABARITA",-34.205321,142.088995,3.0,1.0,0,$220_per_week,House,September 2008,3505,2008,9,CABARITA,220,202021028
3992,"BLOCK 39E SEVENTEETH STREET, CABARITA",-34.1958243,142.0817865,3.0,2.0,4,$400,House,February 2008,3505,2008,2,CABARITA,400,202021028
3993,"BLOCK 39E SEVENTEETH STREET, CABARITA",-34.1958243,142.0817865,3.0,2.0,4,$400,House,January 2008,3505,2008,1,CABARITA,400,215021396
3994,"84 DYAR AVENUE, CABARITA",-34.2127396,142.0894394,4.0,2.0,2,$600_per_week,House,February 2008,3505,2008,2,CABARITA,600,215021396
3995,"84 DYAR AVENUE, CABARITA",-34.2127396,142.0894394,4.0,2.0,2,$600,House,February 2008,3505,2008,2,CABARITA,600,215021396
3996,"84 DYAR AVENUE, CABARITA",-34.2127396,142.0894394,4.0,2.0,2,$600_per_week,House,January 2008,3505,2008,1,CABARITA,600,210051250
4487,"57G SUNDAY ROAD, CALLIGNEE",-38.317243,146.581826,3.0,2.0,2,$320_per_week,House,February 2008,3844,2008,2,CALLIGNEE,320,212021293
4488,"57G SUNDAY ROAD, CALLIGNEE",-38.317243,146.581826,3.0,2.0,2,$330_per_week,House,January 2008,3844,2008,1,CALLIGNEE,330,206021112
4489,"57G SUNDAY ROAD, CALLIGNEE",-38.317243,146.581826,3.0,2.0,2,$320,House,January 2008,3844,2008,1,CALLIGNEE,320,205041094
4515,"1/2 CALLANISH ROAD, CAMBERWELL",-37.846033,145.08801,2.0,1.0,1,$330,Rental_residential,February 2008,3124,2008,2,CAMBERWELL,330,207011149
4516,"1/2 CALLANISH ROAD, CAMBERWELL",-37.846033,145.08801,2.0,1.0,1,$330_pw,Rental_residential,February 2008,3124,2008,2,CAMBERWELL,330,201011482
4621,"4/28 CORNELL STREET, CAMBERWELL",-37.839757,145.091428,2.0,1.0,1,$290_pw,none,March 2008,3124,2008,3,CAMBERWELL,290,208021177
4662,"197 HIGHFIELD ROAD, CAMBERWELL",-37.843222,145.083078,2.0,1.0,2,$500_per_week,Rental_residential,February 2008,3124,2008,2,CAMBERWELL,500,214021591
4663,"197 HIGHFIELD ROAD, CAMBERWELL",-37.843222,145.083078,2.0,1.0,2,$500,Rental_residential,February 2008,3124,2008,2,CAMBERWELL,500,214021591
4664,"197 HIGHFIELD ROAD, CAMBERWELL",-37.843222,145.083078,2.0,1.0,2,$500_pw,Rental_residential,February 2008,3124,2008,2,CAMBERWELL,500,207011149
4697,"11/995 BURKE ROAD, CAMBERWELL",-37.82277,145.058102,2.0,1.0,1,$300_pw,Unit/apmt,October 2008,3124,2008,10,CAMBERWELL,300,216021413
4735,"252 HIGHFIELD ROAD, CAMBERWELL",-37.848314,145.082571,3.0,2.0,3,$680_per_week,House,December 2008,3124,2008,12,CAMBERWELL,680,206071518
4784,"10 WEBSTER STREET, CAMBERWELL",-37.83682,145.094539,5.0,3.0,2,$620_pw,House,October 2008,3124,2008,10,CAMBERWELL,620,207011149
4814,"7/18 GLENCAIRN AVENUE, CAMBERWELL",-37.846753,145.081316,2.0,1.0,2,$285_pw,Rental_residential,April 2008,3124,2008,4,CAMBERWELL,285,207011149
4878,"20 LODGE ROAD, CAMBERWELL",-37.84601,145.078903,4.0,2.0,2,$487_per_week,House,November 2008,3124,2008,11,CAMBERWELL,487,207011149
4896,"1/22 ALLAMBEE AVENUE, CAMBERWELL",-37.834967,145.073156,2.0,1.0,1,$375_pw,Rental_residential,April 2008,3124,2008,4,CAMBERWELL,375,207011150
4897,"1/22 ALLAMBEE AVENUE, CAMBERWELL",-37.834967,145.073156,2.0,1.0,1,$375,Rental_residential,April 2008,3124,2008,4,CAMBERWELL,375,208021179
4947,"15 DAVIS AVENUE, CAMBERWELL",-37.843138,145.056522,4.0,2.0,2,$500_pw,none,May 2008,3124,2008,5,CAMBERWELL,500,207011149
4948,"15 DAVIS AVENUE, CAMBERWELL",-37.843138,145.056522,4.0,2.0,2,$500,none,May 2008,3124,2008,5,CAMBERWELL,500,207011149
4949,"15 DAVIS AVENUE, CAMBERWELL",-37.843138,145.056522,4.0,2.0,2,$500_pw,none,February 2008,3124,2008,2,CAMBERWELL,500,206071518
4950,"15 DAVIS AVENUE, CAMBERWELL",-37.843138,145.056522,4.0,2.0,2,$500,none,February 2008,3124,2008,2,CAMBERWELL,500,207011149
5076,"1066 TOORAK ROAD, CAMBERWELL",-37.847868,145.071786,3.0,2.0,2,$500,House,May 2008,3124,2008,5,CAMBERWELL,500,206051512
5077,"1066 TOORAK ROAD, CAMBERWELL",-37.847868,145.071786,3.0,2.0,2,$550,House,April 2008,3124,2008,4,CAMBERWELL,550,217041477
5128,"9/5 ACHERON AVENUE, CAMBERWELL",-37.84073639,145.0660553,2.0,1.0,0,$260,Unit/apmt,April 2008,3124,2008,4,CAMBERWELL,260,211051285
5144,"3/36 BRINGA AVENUE, CAMBERWELL",-37.836259,145.07794,2.0,1.0,1,$290,Unit/apmt,November 2008,3124,2008,11,CAMBERWELL,290,207011149
5196,"7/1 COOLOONGATTA ROAD, CAMBERWELL",-37.834435,145.075886,2.0,1.0,1,$290_pw,Unit/apmt,January 2008,3124,2008,1,CAMBERWELL,290,215021399
5197,"7/1 COOLOONGATTA ROAD, CAMBERWELL",-37.834435,145.075886,2.0,1.0,1,$290,Unit/apmt,January 2008,3124,2008,1,CAMBERWELL,290,207011149
5233,"16/700 RIVERSDALE ROAD, CAMBERWELL",-37.83425,145.074497,3.0,1.0,1,$430_pw,House,May 2008,3124,2008,5,CAMBERWELL,430,202021026
5261,"2/17 GARDEN ROAD, CAMBERWELL",-37.843659,145.091424,2.0,1.0,1,$360_pw,Unit/apmt,November 2008,3124,2008,11,CAMBERWELL,360,207011149
5282,"1/31 HIGH ROAD, CAMBERWELL",-37.842785,145.057707,3.0,2.0,2,$600_pw,House,October 2008,3124,2008,10,CAMBERWELL,600,208021179
5316,"1/11 THROUGH ROAD, CAMBERWELL",-37.848012,145.088068,2.0,1.0,1,$350_pw,Unit/apmt,November 2008,3124,2008,11,CAMBERWELL,350,204011059
5346,"1/37 THOMAS STREET, CAMBERWELL",-37.842376,145.092577,2.0,1.0,1,$310_pw,Unit/apmt,March 2008,3124,2008,3,CAMBERWELL,310,207011149
5347,"1/37 THOMAS STREET, CAMBERWELL",-37.842376,145.092577,2.0,1.0,1,$310,Unit/apmt,March 2008,3124,2008,3,CAMBERWELL,310,207011149
5374,"13 BUTLER STREET, CAMBERWELL",-37.832815,145.060656,3.0,1.0,0,$430_pw,House,May 2008,3124,2008,5,CAMBERWELL,430,212011547
5375,"13 BUTLER STREET, CAMBERWELL",-37.832815,145.060656,3.0,1.0,0,$430,House,May 2008,3124,2008,5,CAMBERWELL,430,212011547
5450,"3/6 SMITH ROAD, CAMBERWELL",-37.845619,145.069718,3.0,1.0,2,$350,Villa,January 2008,3124,2008,1,CAMBERWELL,350,207011149
5451,"3/6 SMITH ROAD, CAMBERWELL",-37.845619,145.069718,3.0,1.0,2,$340,Villa,January 2008,3124,2008,1,CAMBERWELL,340,207011149
5627,"68A HUNTER ROAD, CAMBERWELL",-37.838237,145.090443,4.0,3.0,2,$1200_pw,none,April 2008,3124,2008,4,CAMBERWELL,1200,207011149
5628,"68A HUNTER ROAD, CAMBERWELL",-37.838237,145.090443,4.0,3.0,2,$1200,none,April 2008,3124,2008,4,CAMBERWELL,1200,207011149
5629,"68A HUNTER ROAD, CAMBERWELL",-37.838237,145.090443,4.0,3.0,2,$1200_pw,none,March 2008,3124,2008,3,CAMBERWELL,1200,207011149
5630,"68A HUNTER ROAD, CAMBERWELL",-37.838237,145.090443,4.0,3.0,2,$1200,none,March 2008,3124,2008,3,CAMBERWELL,1200,213031347
5636,"3/6 LAXDALE ROAD, CAMBERWELL",-37.846975,145.087315,2.0,1.0,1,$320_per_week,House,October 2008,3124,2008,10,CAMBERWELL,320,207011149
5719,"5/184 WATTLE VALLEY ROAD, CAMBERWELL",-37.844727,145.080322,2.0,1.0,1,$425_pw,none,October 2008,3124,2008,10,CAMBERWELL,425,207011149
340,"904/422 COLLINS STREET, MELBOURNE",-37.817137,144.96012,1.0,1.0,0,$300,Available Now,February 2008,3000,2008,2,MELBOURNE,300,213031347
355,"6/410 QUEEN STREET, MELBOURNE",-37.809096,144.958276,3.0,2.0,1,$550,none,September 2008,3000,2008,9,MELBOURNE,550,204011057
356,"6/410 QUEEN STREET, MELBOURNE",-37.809096,144.958276,3.0,2.0,1,$550,none,July 2008,3000,2008,7,MELBOURNE,550,206041504
395,"124/546 FLINDERS STREET, MELBOURNE",-37.820521,144.956143,1.0,1.0,0,$210_p.w.,none,September 2008,3000,2008,9,MELBOURNE,210,207011152
396,"124/546 FLINDERS STREET, MELBOURNE",-37.820521,144.956143,1.0,1.0,0,$210,none,August 2008,3000,2008,8,MELBOURNE,210,207011152
397,"124/546 FLINDERS STREET, MELBOURNE",-37.820521,144.956143,1.0,1.0,0,$210_pw,none,August 2008,3000,2008,8,MELBOURNE,210,207011152
704,"305/441 LONSDALE STREET, MELBOURNE",-37.813267,144.959325,1.0,1.0,0,$350,none,January 2008,3000,2008,1,MELBOURNE,350,206041505
774,"705/422 COLLINS STREET, MELBOURNE",-37.817217,144.96034,2.0,1.0,0,$400_pw,Available Now,August 2008,3000,2008,8,MELBOURNE,400,206041505
918,"250 ELIZABETH STREET, MELBOURNE",-37.81278992,144.96253967,1.0,1.0,1,$540_pw,Available Now,February 2008,3000,2008,2,MELBOURNE,540,207021425
1040,"200 SPENCER STREET, MELBOURNE",-37.81613541,144.95289612,2.0,2.0,1,$350_pw,none,September 2008,3000,2008,9,MELBOURNE,350,206041505
1041,"200 SPENCER STREET, MELBOURNE",-37.81613541,144.95289612,2.0,2.0,1,$650_-_$750,none,July 2008,3000,2008,7,MELBOURNE,750,206041505
1042,"200 SPENCER STREET, MELBOURNE",-37.81613541,144.95289612,2.0,2.0,1,$700,none,July 2008,3000,2008,7,MELBOURNE,700,206041505
1043,"200 SPENCER STREET, MELBOURNE",-37.81613541,144.95289612,2.0,2.0,1,$600,none,July 2008,3000,2008,7,MELBOURNE,600,206041505
1044,"200 SPENCER STREET, MELBOURNE",-37.81613541,144.95289612,2.0,2.0,1,$400,none,July 2008,3000,2008,7,MELBOURNE,400,206041505
1045,"200 SPENCER STREET, MELBOURNE",-37.81613541,144.95289612,2.0,2.0,1,$450,none,June 2008,3000,2008,6,MELBOURNE,450,212021456
