address,nbed,nbath,ncar,postcode,SA2_CODE,residence_type,dist_to_cbd_KM,min_distance_to_park,min_distance_to_prim,min_distance_to_second,min_distance_to_train,weekly_rent
"1/119 BURLINGTON STREET, OAKLEIGH",3.0,1.0,2,3166,212051326,House,19.66564,2.90993,0.8881100000000001,2.02631,2.3015,385.0
"1/12 ELWOOD STREET, BRIGHTON",4.0,2.0,2,3186,208011169,House,11.8617,1.69798,1.40552,1.54493,1.6078800000000002,1200.0
"1/12 EVANSDALE ROAD, HAWTHORN",2.0,1.0,1,3122,207011520,Apartment,6.471640000000001,2.89265,1.27547,1.4301199999999998,1.65147,345.0
"1/12 MADELEINE ROAD, CLAYTON",3.0,1.0,1,3168,212051568,House,21.46116,1.15403,2.1039,1.4479300000000002,1.19839,435.0
"1/12 MARLO DRIVE, MELTON WEST",3.0,2.0,1,3337,213041358,Apartment,48.13038,,2.31716,2.89582,,270.0
"1/12 MAYLANDS AVENUE, BALWYN NORTH",3.0,2.0,2,3104,207011148,House,12.45579,1.43661,1.54185,1.826,,560.0
"1/12 NAVIGATOR STREET, MARIBYRNONG",1.0,1.0,1,3032,213031349,Apartment,8.520010000000001,0.25114,0.94752,2.16423,,250.0
"1/12 PALL MALL, BENDIGO",1.0,1.0,0,3550,202011018,Apartment,150.81586,1.13499,0.22847,1.21761,1.11704,255.0
"1/12 TURNER STREET, WESTMEADOWS",2.0,1.0,1,3049,210051245,Apartment,19.59459,1.07118,1.2206199999999998,2.73322,,290.0
"1/120 PRINCESS STREET, KEW",1.0,1.0,1,3101,207011522,Apartment,8.69987,0.8278,1.18853,,,335.0
"1/122 HIGH STREET, PRESTON",2.0,2.0,1,3072,209021428,House,9.50076,2.94129,0.73568,1.26688,0.7001000000000001,385.0
"1/122 INKERMAN STREET, ST KILDA",2.0,1.0,0,3182,206051513,Apartment,7.340199999999999,0.8550599999999999,0.82289,1.06427,,290.0
"1/122 SUTTON STREET, ECHUCA",1.0,1.0,1,3564,216011406,House,212.75194,3.49558,0.68763,3.1151,1.06295,160.0
"1/124 BLACKSHAWS ROAD, NEWPORT",2.0,1.0,1,3015,213021344,Apartment,12.33117,0.98395,1.05332,3.74168,2.44498,320.0
"1/124 MOUNTAINVIEW ROAD, BRIAR HILL",2.0,1.0,1,3088,209011202,House,22.88095,0.85575,0.6077,1.38802,1.5483399999999998,275.0
"1/126 WATTLE VALLEY ROAD, CAMBERWELL",2.0,1.0,1,3124,207011149,Apartment,12.04038,1.01055,1.59509,1.5359200000000002,1.17384,370.0
"1/1280 PRINCESS HIGHWAY, KILLARNEY",1.0,1.0,1,3283,217041478,Apartment,278.36444,7.999560000000001,9.29459,30.02376,8.54583,200.0
"1/129 HODDLE STREET, RICHMOND",1.0,1.0,1,3121,206071518,Apartment,3.25764,2.6973200000000004,0.50787,1.1719000000000002,0.3155199999999999,400.0
"1/129 MAIN ROAD, LOWER PLENTY",3.0,2.0,2,3093,209011202,House,20.9737,1.51034,0.67018,2.55779,2.238,375.0
"1/1298 MAIN ROAD, ELTHAM",2.0,1.0,2,3095,209031209,Apartment,26.14735,1.97993,1.34326,3.72829,2.03695,310.0
"1/12A LINCOLN DRIVE, BULLEEN",2.0,1.0,2,3105,207021156,Apartment,14.36864,1.02975,0.70901,,,380.0
"1/13 CAIRNS AVENUE, NEWTOWN",1.0,1.0,1,3220,203021046,Apartment,78.80432,0.19178,0.57955,,,180.0
"1/13 COLERIDGE STREET, ELWOOD",2.0,1.0,1,3184,206051129,Apartment,9.32875,1.35066,0.53498,1.2653800000000002,,370.0
"1/13 CRESWICK STREET, HAWTHORN",2.0,1.0,1,3122,207011519,Apartment,5.437939999999999,0.15662,0.83825,,1.61949,430.0
"1/13 DAVENTRY STREET, RESERVOIR",3.0,1.0,2,3073,209021526,House,13.035620000000002,0.8716900000000001,1.32197,2.26182,1.312,380.0
"1/13 ELM STREET, BAYSWATER",3.0,3.0,2,3153,211011251,House,33.87345,1.28317,0.2221999999999999,0.6339199999999999,1.10507,450.0
"1/13 FERGUSON COURT, FERNTREE GULLY",3.0,1.0,1,3156,211011448,Apartment,37.42577,2.26567,0.97252,4.28029,4.2894,355.0
"1/13 FOX STREET, BENDIGO",3.0,1.0,1,3550,202011020,House,153.27628,,3.48145,,,360.0
"1/13 MELALEUCA DRIVE, GLEN WAVERLEY",4.0,2.0,2,3150,212051322,House,23.84268,0.60641,1.19711,2.61373,1.87465,550.0
"1/135 MELVILLE ROAD, BRUNSWICK WEST",3.0,1.0,2,3055,206011107,House,7.57763,0.26249,0.37693,,,535.0
"1/139 EAST STREET, HADFIELD",2.0,1.0,1,3046,210031440,Apartment,13.81808,0.3174599999999999,1.09741,,2.15476,295.0
"1/14 BETTINA STREET, CLAYTON",2.0,1.0,1,3168,212051567,Apartment,24.17579,2.47889,1.97265,1.79221,,320.0
"1/14 FOAM STREET, HAMPTON",2.0,1.0,2,3188,208011172,Apartment,17.03439,0.28589,0.93273,0.9811,0.89779,380.0
"1/14 FOSTER STREET, ST KILDA",2.0,1.0,0,3182,206051513,Apartment,7.70118,0.03165,0.97392,1.33983,,402.5
"1/14 NAPIER STREET, MORNINGTON",4.0,2.0,2,3931,214021592,House,74.87474,1.95549,2.02912,1.30582,,500.0
"1/14 STANFORD CLOSE, FAWKNER",2.0,1.0,1,3060,210031237,Apartment,14.75452,2.24549,0.48874,0.1798199999999999,2.3528,330.0
"1/14 STAWELL STREET, BALLARAT",2.0,1.0,1,3350,201011481,House,112.34353,0.49161,1.3036500000000002,1.05043,0.6163,215.0
"1/14 YALLAMBEE DRIVE, KENNINGTON",2.0,1.0,1,3550,202011020,House,153.929,,1.13358,,,180.0
"1/1440 NORTH ROAD, CLAYTON",3.0,1.0,1,3168,212051568,House,21.23563,1.25573,2.6153000000000004,1.39076,1.7098,481.0
"1/147 BOLDREWOOD PARADE, RESERVOIR",2.0,1.0,1,3073,209021523,Apartment,13.89959,0.59757,1.3222,,1.55977,300.0
"1/147 MOUNT ELIZA WAY, MOUNT ELIZA",2.0,2.0,1,3930,214021381,House,62.34751,2.48403,0.84025,0.60857,5.97762,485.0
"1/15 HARCOURT AVENUE, FRANKSTON SOUTH",3.0,2.0,2,3199,214011373,House,56.03188,1.68977,2.08693,5.41484,,430.0
"1/15 MUNRO STREET, KEW EAST",2.0,2.0,1,3102,207011154,House,11.68342,0.97499,2.08766,0.59511,,530.0
"1/15 OMAR STREET, MAIDSTONE",2.0,1.0,1,3012,213031347,House,11.14428,0.52536,1.28586,2.44599,2.99714,230.0
"1/15 PINE AVENUE, NORTH SHORE",3.0,1.0,2,3214,203021488,House,68.35491999999999,2.18528,1.99209,4.76649,1.07662,290.0
"1/15 ROSS STREET, DONCASTER EAST",4.0,2.0,2,3109,207021425,House,19.79564,1.14364,0.2367,2.33936,,455.0
"1/15 STUDLEY STREET, MULGRAVE",3.0,1.0,1,3170,212051325,House,30.525740000000003,3.28374,1.55405,0.8107300000000001,,355.0
"1/152 GREY STREET, TRARALGON",1.0,1.0,1,3844,205041494,Apartment,163.69428,,0.50554,0.24738,,162.5
"1/157 BEACH STREET, PORT MELBOURNE",2.0,2.0,1,3207,206051130,House,6.56236,1.29721,1.0248199999999998,,1.2178099999999998,635.0
"1/157-159 ST LEONARDS ROAD, ASCOT VALE",2.0,1.0,1,3032,206031113,Apartment,7.65202,0.36911,1.14263,,1.57973,290.0
"1/16 RAILWAY ROAD, BRIAR HILL",3.0,2.0,2,3088,209011202,House,22.80508,1.64447,0.95779,1.31215,2.08007,300.0
"1/162 EXFORD ROAD, MELTON SOUTH",3.0,2.0,1,3338,213041578,House,49.47799,,1.15311,1.59225,1.9534,260.0
"1/162 GILLIES STREET, FAIRFIELD",1.0,1.0,1,3078,206021110,Apartment,8.62335,1.17562,1.00304,,1.23332,300.0
"1/162 WESTGARTH STREET, NORTHCOTE",2.0,1.0,1,3070,206021499,Apartment,7.45174,0.45281,1.22232,,0.62354,450.0
"1/166 CANADIAN BAY ROAD, MOUNT ELIZA",2.0,1.0,1,3930,214021381,House,61.524260000000005,2.31014,1.20244,0.34698,6.339810000000001,275.0
"1/167 BENTONS ROAD, MORNINGTON",2.0,1.0,2,3931,214021591,Apartment,72.86908,4.39984,4.18485,,2.8780300000000003,350.0
"1/167 SURREY ROAD, BLACKBURN",4.0,2.0,2,3130,207031161,House,21.774990000000003,1.20725,0.15184,1.19198,1.1211300000000002,589.0
"1/168 GLENROY ROAD, GLENROY",2.0,1.0,1,3046,210031535,House,13.6822,1.22561,0.51673,0.44274,,280.0
"1/17 BEDDOE AVENUE, CLAYTON",3.0,2.0,1,3168,212051567,House,21.75455,2.23382,1.02739,2.31098,,510.0
"1/17 CAREY STREET, HAMLYN HEIGHTS",1.0,1.0,1,3215,203021040,Apartment,74.94559,1.83105,1.1303599999999998,0.38005,,220.0
"1/17 MIDDLE STREET, ASCOT VALE",1.0,1.0,1,3032,206031113,Apartment,5.4032,0.63287,0.65052,,0.7540399999999999,270.0
"1/17 OAK GROVE, RIPPONLEA",2.0,1.0,1,3185,206051134,Apartment,9.87664,2.25452,,2.3878600000000003,0.1216899999999999,330.0
"1/17 PASCOE STREET, PASCOE VALE",4.0,3.0,1,3044,210031538,House,12.549790000000002,0.4683299999999999,0.06678,0.38133,,426.0
"1/17 PINE STREET, THOMASTOWN",3.0,1.0,1,3074,209041223,House,17.737779999999997,,0.60577,2.80159,1.73574,280.0
"1/17 WOLSELEY CLOSE, MONT ALBERT",2.0,1.0,1,3127,207031167,Apartment,13.158,,0.89673,,0.46073,360.0
"1/1751 DANDENONG ROAD, OAKLEIGH EAST",4.0,3.0,2,3166,212051326,House,20.35064,3.91331,0.6815399999999999,1.1733,3.2880700000000003,650.0
"1/178 ROSE STREET, FITZROY",2.0,1.0,1,3065,206071142,Apartment,3.11415,1.32645,0.4820299999999999,1.1082,1.93897,495.0
"1/18 HOPETOUN AVENUE, MORWELL",2.0,1.0,1,3840,205041096,Apartment,152.06798,0.98404,0.82311,0.73034,0.79269,140.0
"1/18 LEICESTER STREET, BALWYN NORTH",3.0,2.0,2,3104,207011148,House,15.47431,1.65295,1.5766,1.54918,,600.0
"1/18 MASON STREET, RESERVOIR SOUTH",2.0,1.0,1,3073,209021525,Apartment,11.91277,3.48318,0.92986,2.3365,,340.0
"1/18 RATA STREET, WHEELERS HILL",3.0,1.0,1,3150,212051327,House,27.2539,1.22048,1.41808,2.03496,,330.0
"1/181 MASON STREET, NEWPORT",3.0,2.0,2,3015,213021344,House,13.03368,0.5781499999999999,0.7742100000000001,2.1776500000000003,2.1095300000000003,500.0
"1/182 BARKLY STREET, FITZROY NORTH",1.0,1.0,1,3068,206071143,Apartment,5.20386,1.25341,0.53262,1.26897,0.99372,333.3333333333333
"1/1834 GEELONG ROAD, MOUNT HELEN",3.0,1.0,2,3350,201011005,House,120.70041,3.32791,4.494770000000001,,,330.0
"1/187-189 MOUNT ELIZA WAY, MOUNT ELIZA",3.0,2.0,2,3930,214021381,House,61.90204,2.73095,0.3947799999999999,1.0308,5.53216,550.0
"1/19 HAZELWOOD CRESCENT, LEOPOLD",2.0,1.0,1,3224,203021044,Apartment,92.25769,2.2842800000000003,1.80122,,,265.0
"1/19 MAVERSTON STREET, GLEN IRIS",2.0,1.0,3,3146,207011150,Apartment,13.48403,0.98457,2.0165,,1.1531600000000002,387.5
"1/19 MINOGUE CRESCENT, HOPPERS CROSSING",2.0,1.0,1,3029,213051362,Apartment,29.97573,1.28937,1.21555,1.24065,,250.0
"1/19 MITFORD STREET, ST KILDA",2.0,1.0,1,3182,206051513,Apartment,7.980060000000001,0.48362,1.3778,1.61871,,380.0
"1/19 QUARRY ROAD, MITCHAM",3.0,2.0,2,3132,211041270,House,24.10766,0.59639,0.30469,0.3233999999999999,1.41506,415.0
"1/19 TIUNA GROVE, ELWOOD",2.0,1.0,1,3184,206051129,Apartment,9.79114,0.69652,1.72907,0.96147,,420.0
"1/19-21 JASPER TERRACE, FRANKSTON SOUTH",3.0,2.0,2,3199,214011373,House,56.09127,1.00783,2.4868200000000003,4.78792,,390.0
"1/193 STATION STREET, EDITHVALE",3.0,2.0,2,3196,208031189,House,47.41083,0.5955499999999999,0.8480700000000001,1.87107,0.21821,500.0
"1/194 SYCAMORE STREET, CAULFIELD SOUTH",2.0,1.0,1,3162,208021178,Apartment,13.809209999999998,1.21456,0.80363,1.30524,,305.0
"1/1A HASKER STREET, BIG HILL",3.0,2.0,2,3555,202011022,House,144.32856,,2.09373,3.34749,2.69757,310.0
"1/1A VILLAMANTA STREET, GEELONG WEST",1.0,1.0,1,3218,203021040,Apartment,78.60991,5.78172,1.46104,4.74897,,230.0
"1/1A WATTLE ROAD, MAIDSTONE",3.0,1.0,2,3012,213031347,House,10.35322,0.85591,2.47962,4.08417,4.63533,390.0
"1/2 AVOCA AVENUE, ELWOOD",2.0,1.0,1,3184,206051129,Apartment,8.37499,1.7313900000000002,1.09412,1.20182,,502.5
"1/2 BULLEN STREET, DONCASTER EAST",3.0,2.0,2,3109,207021425,House,20.77704,0.4975199999999999,1.33767,1.69698,,450.0
"1/2 COLES COURT, BEAUMARIS",2.0,1.0,1,3193,208011168,Apartment,23.51933,0.98502,1.42367,1.60544,,370.0
"1/2 EILEEN STREET, HADFIELD",2.0,1.0,1,3046,210031440,House,13.51663,1.59838,1.26375,,3.87028,320.0
"1/2 FINCH STREET, BURWOOD",3.0,2.0,2,3125,207031165,House,17.09132,1.19842,1.64194,1.1881700000000002,,500.0
"1/2 GORDON STREET, ELSTERNWICK",1.0,1.0,1,3185,208021179,Apartment,9.97992,,,,0.13368,390.0
"1/2 GRENFELL RD, MOUNT WAVERLEY",2.0,1.0,1,3149,212051324,Apartment,19.23297,2.0703400000000003,1.49429,4.324350000000001,,410.0
"1/2 GRENFELL ROAD, MOUNT WAVERLEY",2.0,1.0,1,3149,212051324,Apartment,19.23297,2.0703400000000003,1.49429,4.324350000000001,,410.0
"1/2 JASPER ROAD, BENTLEIGH",2.0,1.0,1,3204,208021174,Apartment,19.75447,,2.44196,,1.25857,425.0
"1/2 LEE STREET, ST ALBANS",2.0,1.0,2,3021,213011334,Apartment,24.78367,1.87278,1.02268,0.30871,2.70234,240.0
"1/2 LISCARD STREET, ELSTERNWICK",2.0,1.0,1,3185,208021179,Apartment,10.76226,,,,1.21551,395.0
"1/2 LONDON ROAD, BROADMEADOWS",2.0,1.0,1,3047,210051242,House,16.23934,0.95837,0.47587,0.92387,0.84316,260.0
"1/2 LORRAINE COURT, HILLSIDE",3.0,1.0,1,3875,213041575,House,29.08333,,0.9435,,,305.0
"1/2 MANGAN COURT, ALTONA NORTH",4.0,2.0,1,3025,213021343,House,15.45217,0.2806499999999999,0.65807,2.52527,3.6873,420.0
"1/2 MELALEUCA DRIVE, CARRUM",2.0,1.0,1,3197,208031185,Apartment,48.37418,1.84599,0.97277,,1.03395,305.0
"1/2 REED COURT, ENDEAVOUR HILLS",3.0,1.0,1,3802,212021453,Apartment,37.31979,1.2969000000000002,0.38338,2.39573,,300.0
"1/2 WALLACE AVENUE, BAYSWATER",3.0,1.0,2,3153,211011251,House,34.54303,1.95275,0.89342,1.09408,1.30559,380.0
"1/2-4 KING STREET, ELSTERNWICK",2.0,1.0,1,3185,208021179,Apartment,11.20052,,,,0.66584,350.0
"1/20 BRAMWELL CLOSE, ENDEAVOUR HILLS",2.0,1.0,1,3802,212021454,Apartment,37.65384,0.16999,0.8318,5.07266,,310.0
"1/20 EUMARELLA STREET, TULLAMARINE",2.0,1.0,1,3043,210051250,Apartment,16.40679,0.90827,0.66225,,,250.0
"1/20 NEWSOM STREET, ASCOT VALE",3.0,2.0,2,3032,206031113,House,8.22619,0.61526,1.7168,,2.4514,650.0
"1/20 SCREEN STREET, FRANKSTON HEIGHTS",3.0,2.0,2,3199,214011371,House,55.78824,0.4295899999999999,1.03864,1.64967,0.7669600000000001,420.0
"1/20 TOWARD STREET, MURRUMBEENA",3.0,1.0,1,3163,208021181,House,16.47335,1.62386,1.59353,1.79793,1.00389,450.0
"1/21 BALLATER STREET, ESSENDON",2.0,1.0,1,3040,206031501,House,9.93804,1.37469,1.0019,0.73999,,380.0
"1/21 BARKLY STREET, PORTLAND",3.0,1.0,2,3305,217011422,House,363.55497,1.80858,1.38723,1.97457,1.68121,230.0
"1/21 BIESKE ROAD, GROVEDALE",2.0,1.0,1,3216,203021487,House,87.35654,,0.72782,,,300.0
"1/21 CARDINIA WAY, ROWVILLE",3.0,1.0,2,3178,211011256,Apartment,35.286550000000005,1.01269,2.04531,,,340.0
"1/21 EGAN STREET, DIAMOND CREEK",2.0,1.0,1,3089,209031215,Apartment,29.30821,0.6833899999999999,0.94028,,0.84484,325.0
"1/21 LATROBE STREET, FOOTSCRAY",2.0,1.0,1,3011,213031348,Apartment,8.14616,0.3323399999999999,0.41467,0.43811,0.8980199999999999,260.0
"1/219 MERRIANG SOUTH ROAD, MYRTLEFORD",2.0,1.0,1,3737,204031071,Apartment,290.72171999999995,5.85441,7.559109999999999,7.77716,6.35475,190.0
"1/22 BRIXTON RISE, GLEN IRIS",1.0,1.0,1,3146,208041194,Apartment,12.52189,1.83223,1.98609,,0.5324800000000001,270.0
"1/22 CHATSWORTH AVENUE, ARDEER",2.0,1.0,2,3022,213011328,Apartment,23.74913,0.8286,2.06917,,3.11429,285.0
"1/22 HAWKES DRIVE, MILL PARK",3.0,2.0,2,3082,209041221,House,20.64455,,3.91513,,,330.0
"1/22 HAWTHORN AVENUE, CAULFIELD NORTH",4.0,2.0,2,3161,208021177,House,11.15834,0.7129,2.09805,0.35424,1.8957,780.0
"1/22 JUNCTION STREET, NEWPORT",5.0,4.0,2,3015,213021344,House,11.56138,0.6166900000000001,0.48835,2.9406,1.6752,650.0
"1/22 MIRABEL AVENUE, RINGWOOD EAST",3.0,2.0,2,3135,211031267,House,29.9776,1.71068,0.7120700000000001,4.60064,1.75999,355.0
"1/22 MUIR STREET, MOUNT WAVERLEY",3.0,1.0,1,3149,212051323,House,19.42534,2.13865,0.60539,1.4103599999999998,2.18143,380.0
"1/22 OTWAY STREET, LORNE",4.0,2.0,1,3232,203031049,House,141.74944,0.52767,30.02096,,,550.0
"1/22 POMORA AVENUE, TORQUAY",3.0,3.0,2,3228,203031053,House,101.58586,1.4139000000000002,8.810709999999998,1.89642,,450.0
"1/22 SILK STREET, ROSANNA",3.0,2.0,2,3084,209011198,House,17.193330000000003,1.27575,1.09302,3.16261,1.83329,495.0
"1/22 TONELLI CIRCUIT, MILL PARK",3.0,1.0,1,3082,209041221,House,22.64624,,2.77123,,,330.0
"1/22 VINES ROAD, HAMLYN HEIGHTS",2.0,1.0,1,3215,203021040,Apartment,74.90373,1.78919,0.82366,0.33819,,320.0
"1/22-28 CANTERBURY STREET, FLEMINGTON",1.0,1.0,1,3031,206031115,Apartment,5.60537,0.21297,1.06208,1.0451700000000002,1.31847,185.0
"1/227 HURD STREET, PORTLAND",1.0,1.0,1,3305,217011422,Apartment,357.71365999999995,2.61537,2.90125,2.76913,3.08746,200.0
"1/23 HULL STREET, HAWTHORN",1.0,1.0,1,3122,207011519,Apartment,7.34415,0.6462899999999999,2.26999,,1.86528,290.0
"1/23 PEEL STREET, KEW",2.0,1.0,1,3101,207011522,Apartment,9.27253,1.05882,0.05086,,,295.0
"1/23 ROSS STREET, SURREY HILLS",2.0,1.0,1,3127,207011155,House,12.31473,1.5847,0.30919,2.79054,1.9913,390.0
"1/23-25 CHARLES STREET, BENTLEIGH EAST",2.0,1.0,1,3165,208021426,Apartment,19.00147,3.07096,0.50273,1.49139,,350.0
"1/230 CORRIGAN ROAD, NOBLE PARK",1.0,1.0,0,3174,212041460,Apartment,35.530260000000006,0.9603,0.45968,,3.01026,220.0
"1/230 MELROSE DRIVE, TULLAMARINE",2.0,1.0,1,3043,210051250,House,19.91676,0.88946,1.14635,,,230.0
"1/230 WAVERLEY ROAD, MOUNT WAVERLEY",4.0,2.0,2,3149,212051324,House,18.62322,1.00379,0.42774,3.5233000000000003,,450.0
"1/238 HIGH STREET, BELMONT",2.0,1.0,1,3216,203021037,Apartment,87.71745,0.75036,0.5146000000000001,1.07611,,320.0
"1/239 BEECHWORTH ROAD, WODONGA",2.0,1.0,2,3690,204031492,House,313.03503,0.92025,0.62698,0.5293300000000001,1.92045,230.0
"1/24 BENNETT STREET, FOREST HILL",3.0,1.0,2,3131,211041269,House,25.06387,,1.9642,1.59544,2.57197,450.0
"1/24 GLENOLA ROAD, CHELSEA",2.0,1.0,1,3196,208031186,Apartment,48.00582,0.54237,0.32123,1.97674,0.75802,340.0
"1/240 HOLDEN STREET, FITZROY NORTH",2.0,1.0,1,3068,206071143,Apartment,5.20509,1.25463,0.7873,0.72749,0.59082,400.0
"1/245 BLUFF ROAD, SANDRINGHAM",3.0,2.0,3,3191,208011173,House,20.82806,0.13454,0.36925,0.37604,1.93669,495.0
"1/247 VICTORIA ROAD, NORTHCOTE",2.0,2.0,1,3070,206021499,House,8.879940000000001,0.5335599999999999,1.75617,,1.70454,580.0
"1/249 HIGHFIELD ROAD, CAMBERWELL",2.0,1.0,2,3124,207011149,Apartment,13.4137,0.70811,0.18281,3.00814,1.12662,410.0
"1/25 CLARKE STREET, ELWOOD",2.0,1.0,0,3184,206051129,Apartment,9.283040000000002,1.74823,0.56632,0.94938,,430.0
"1/25 HAMILTON STREET, NIDDRIE",4.0,2.0,2,3042,210011230,House,12.14151,2.6986,0.9083,2.40368,,520.0
"1/25 HUTCHESON AVENUE, HIGHTON",2.0,1.0,1,3216,203021042,Apartment,84.23728,1.52996,0.37125,8.0456,,300.0
"1/25 HUTCHESON AVENUE, HIGHTON",2.0,1.0,1,3216,203021042,House,84.23728,1.52996,0.37125,8.0456,,260.0
"1/25 LALBERT CRESCENT, PRAHRAN EAST",2.0,1.0,1,3181,206061136,Apartment,8.88275,,1.9859,1.93143,2.37705,420.0
"1/25 OTWAY STREET, BALLARAT",3.0,1.0,1,3350,201011481,House,113.93123,1.09621,0.61245,2.6637,0.9664,220.0
"1/26 BAIRD STREET, DONCASTER",3.0,1.0,1,3108,207021157,House,18.55846,1.4721099999999998,1.11427,1.42206,,355.0
"1/26 CHEDDAR ROAD, RESERVOIR",2.0,1.0,1,3073,209021523,Apartment,14.12418,1.77617,2.01664,,1.0818299999999998,250.0
"1/26 HINKLER ROAD, GLEN WAVERLEY",4.0,2.0,2,3150,212051321,House,25.21863,1.3459100000000002,1.18995,2.72544,,590.0
"1/26 MANOEL AVENUE, RESERVOIR",3.0,2.0,3,3073,209021523,House,16.06619,2.90358,0.66701,,3.1263400000000003,400.0
"1/26 MORELAND ROAD, BRUNSWICK EAST",1.0,1.0,2,3057,206011106,Apartment,6.57978,0.37835,1.74897,,,245.0
"1/26 PIPER STREET, FAWKNER",2.0,1.0,1,3060,210031237,Apartment,12.81946,1.79873,1.05551,2.15781,1.42466,300.0
"1/265 TWELFTH STREET, MILDURA",2.0,2.0,1,3500,215021469,House,544.8148100000001,0.79134,1.31076,3.08418,3.12587,270.0
"1/266 MELROSE DRIVE, TULLAMARINE",2.0,1.0,1,3043,210051250,Apartment,19.87109,0.8437899999999999,1.10068,,,285.0
"1/27 MCALLISTER MEWS, KENSINGTON",3.0,1.0,1,3031,206041121,House,5.81639,0.9215,1.58768,,1.71329,425.0
"1/27 PRINCETON TERRACE, BUNDOORA",1.0,1.0,1,3083,209011196,Apartment,17.98387,0.7345,0.92422,1.63327,,280.0
"1/28 ARMADALE STREET, ARMADALE",2.0,1.0,1,3143,206061135,Apartment,9.80776,1.03723,1.49999,,0.30733,397.5
"1/28 BENNETT STREET, RICHMOND",1.0,1.0,1,3121,206071518,Apartment,4.11779,1.63705,0.50451,1.19727,0.90737,350.0
"1/28 GLENOLA ROAD, CHELSEA",3.0,1.0,1,3196,208031186,House,47.96522,0.5017699999999999,0.28063,2.01733,0.79862,330.0
"1/28 GREY STREET, ST KILDA",2.0,1.0,0,3182,206051514,Apartment,7.613869999999999,1.39895,0.43554,,0.30006,450.0
"1/28 HOLLOWAY STREET, ORMOND",2.0,1.0,1,3204,208021182,Apartment,16.99013,0.94637,1.1761199999999998,,1.20202,285.0
"1/28 MALCLIFF ROAD, NEWHAVEN",3.0,2.0,1,3925,205031091,House,125.72848,5.34465,0.51293,,,285.0
"1/28 MIDDLE ROAD, MARIBYRNONG",2.0,1.0,1,3032,213031349,House,8.76616,0.01495,0.5385,2.08675,,320.0
"1/28 STRADBROKE AVENUE, HEIDELBERG",2.0,1.0,2,3084,209011198,House,15.23487,1.1887,0.68303,1.91459,0.81938,335.0
"1/29 BARWON AVENUE, RESERVOIR",1.0,1.0,1,3073,209021525,House,12.99138,2.5035100000000003,0.63119,0.99762,,120.83333333333333
"1/29 CLARKESTOWN AVENUE, MOUNT ELIZA",3.0,2.0,2,3930,214021381,House,59.54953,2.07806,1.71709,0.9167,6.85446,380.0
"1/29 MAY ROAD, TOORAK",1.0,1.0,1,3142,206061138,Apartment,7.71965,1.13701,1.67168,,3.19478,295.0
"1/297 BEECHWORTH ROAD, WODONGA",2.0,1.0,1,3690,204031492,House,313.61169,0.74714,1.20364,1.10598,2.49711,285.0
"1/3 ASLING STREET, BRIGHTON",3.0,2.0,2,3186,208011169,House,12.06131,1.18972,1.13984,0.93704,0.08926,595.0
"1/3 DONALD STREET, BRUNSWICK",3.0,2.0,1,3056,206011495,House,7.05029,0.56571,1.66515,,0.7743,350.0
"1/3 FIR STREET, BULLEEN",3.0,1.0,1,3105,207021156,House,14.96175,1.88907,1.80376,,,385.0
"1/3 HEMBURROW STREET, PRESTON",2.0,1.0,1,3072,209021429,Apartment,10.84086,1.20656,0.82425,1.76329,,340.0
"1/3 HIGH STREET, DIMBOOLA",1.0,1.0,1,3414,215011390,Apartment,335.31169,0.17975,0.18871,0.98038,0.7340399999999999,85.0
"1/3 LEOPOLD STREET, GLEN IRIS",2.0,1.0,1,3146,208041194,House,11.50875,0.39082,0.86905,,1.26156,250.0
"1/3 LIARDET STREET, PORT MELBOURNE",2.0,1.0,1,3207,206051130,Apartment,5.36448,0.20115,1.20291,,1.04732,525.0
"1/3 LILY STREET, BRAYBROOK",3.0,1.0,1,3019,213031347,House,12.05981,0.4905,1.3511,1.26922,3.0876,290.0
"1/3 MACEDON STREET, MARIBYRNONG",3.0,2.0,1,3032,213031349,House,9.57458,0.83493,1.6941400000000002,0.3638,,625.0
"1/3 MIDDLESEX ROAD, SURREY HILLS",4.0,3.0,4,3127,207011155,House,12.05987,0.52975,1.37518,2.26667,0.27755,800.0
"1/3 TRACEY STREET, TULLAMARINE",3.0,1.0,1,3043,210051250,House,19.55859,0.42344,0.41774,,,300.0
"1/3 WIGSTONE STREET, NOBLE PARK",3.0,2.0,2,3174,212041459,Apartment,33.63689,0.96268,1.69556,0.36186,0.82241,330.0
"1/3 WOODVALE ROAD, BORONIA",3.0,1.0,1,3155,211011446,House,35.27779,2.59322,1.16678,1.41072,1.72279,345.0
"1/3-5 ULVERSTONE STREET, LYONS",2.0,1.0,2,3304,217011420,Apartment,369.55541,1.4608,0.08726,20.90059,0.82657,500.0
"1/30 DELAWARE STREET, RESERVOIR",2.0,1.0,1,3073,209021525,Apartment,12.90114,3.2357,0.93748,2.05782,,290.0
"1/30 LOCH STREET, COBURG",2.0,2.0,1,3058,206011498,House,8.59682,0.41695,1.42249,2.48821,0.79968,495.0
"1/30 WELLINGTON STREET, ST KILDA",2.0,1.0,0,3182,206051513,Apartment,6.518479999999999,2.06328,1.79172,0.5631,,340.0
"1/305 STATION STREET, FAIRFIELD",2.0,1.0,1,3078,206021110,Apartment,9.60814,1.58715,1.41457,,1.64485,350.0
